date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:39	15732/15732	---M-Z	200	added ('OK')	text/html	etag:%223d74-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter5/5.5.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter5/5.5.html	(from http://koeln.ccc.de/archiv/cyphernomicon/5.html)
20:07:39	2261/2261	---M-Z	200	added ('OK')	text/html	etag:%228d5-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter5/5.6.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter5/5.6.html	(from http://koeln.ccc.de/archiv/cyphernomicon/5.html)
20:07:39	13596/13596	---M-Z	200	added ('OK')	text/html	etag:%22351c-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter5/5.7.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter5/5.7.html	(from http://koeln.ccc.de/archiv/cyphernomicon/5.html)
20:07:39	7802/7802	---M-Z	200	added ('OK')	text/html	etag:%221e7a-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter5/5.8.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter5/5.8.html	(from http://koeln.ccc.de/archiv/cyphernomicon/5.html)
20:07:39	7465/7465	---M-Z	200	added ('OK')	text/html	etag:%221d29-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter5/5.9.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter5/5.9.html	(from http://koeln.ccc.de/archiv/cyphernomicon/5.html)
20:07:40	1414/1414	---M-Z	200	added ('OK')	text/html	etag:%22586-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter5/5.10.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter5/5.10.html	(from http://koeln.ccc.de/archiv/cyphernomicon/5.html)
20:07:40	5692/5692	---M-Z	200	added ('OK')	text/html	etag:%22163c-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter5/5.11.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter5/5.11.html	(from http://koeln.ccc.de/archiv/cyphernomicon/5.html)
20:07:40	697/697	---M-Z	200	added ('OK')	text/html	etag:%222b9-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter5/5.12.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter5/5.12.html	(from http://koeln.ccc.de/archiv/cyphernomicon/5.html)
20:07:40	767/767	---M-Z	200	added ('OK')	text/html	etag:%222ff-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter6/6.1.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter6/6.1.html	(from http://koeln.ccc.de/archiv/cyphernomicon/6.html)
20:07:41	1017/1017	---M-Z	200	added ('OK')	text/html	etag:%223f9-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter6/6.2.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter6/6.2.html	(from http://koeln.ccc.de/archiv/cyphernomicon/6.html)
20:07:41	15586/15586	---M-Z	200	added ('OK')	text/html	etag:%223ce2-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter6/6.3.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter6/6.3.html	(from http://koeln.ccc.de/archiv/cyphernomicon/6.html)
20:07:41	8765/8765	---M-Z	200	added ('OK')	text/html	etag:%22223d-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter6/6.4.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter6/6.4.html	(from http://koeln.ccc.de/archiv/cyphernomicon/6.html)
20:07:41	1005/1005	---M-Z	200	added ('OK')	text/html	etag:%223ed-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter6/6.5.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter6/6.5.html	(from http://koeln.ccc.de/archiv/cyphernomicon/6.html)
20:07:42	1874/1874	---M-Z	200	added ('OK')	text/html	etag:%22752-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter6/6.6.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter6/6.6.html	(from http://koeln.ccc.de/archiv/cyphernomicon/6.html)
20:07:42	3881/3881	---M-Z	200	added ('OK')	text/html	etag:%22f29-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter6/6.7.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter6/6.7.html	(from http://koeln.ccc.de/archiv/cyphernomicon/6.html)
20:07:42	2957/2957	---M-Z	200	added ('OK')	text/html	etag:%22b8d-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter6/6.8.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter6/6.8.html	(from http://koeln.ccc.de/archiv/cyphernomicon/6.html)
20:07:42	1312/1312	---M-Z	200	added ('OK')	text/html	etag:%22520-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter6/6.9.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter6/6.9.html	(from http://koeln.ccc.de/archiv/cyphernomicon/6.html)
20:07:43	2992/2992	---M-Z	200	added ('OK')	text/html	etag:%22bb0-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter6/6.10.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter6/6.10.html	(from http://koeln.ccc.de/archiv/cyphernomicon/6.html)
20:07:43	769/769	---M-Z	200	added ('OK')	text/html	etag:%22301-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.1.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.1.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:43	1673/1673	---M-Z	200	added ('OK')	text/html	etag:%22689-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.2.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.2.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:43	1789/1789	---M-Z	200	added ('OK')	text/html	etag:%226fd-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.3.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.3.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:43	585/585	---M-Z	200	added ('OK')	text/html	etag:%22249-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.4.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.4.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:44	1897/1897	---M-Z	200	added ('OK')	text/html	etag:%22769-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.5.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.5.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:44	8498/8498	---M-Z	200	added ('OK')	text/html	etag:%222132-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.6.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.6.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:44	3355/3355	---M-Z	200	added ('OK')	text/html	etag:%22d1b-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.7.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.7.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:44	6384/6384	---M-Z	200	added ('OK')	text/html	etag:%2218f0-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.8.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.8.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:44	10247/10247	---M-Z	200	added ('OK')	text/html	etag:%222807-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.9.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.9.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:45	1648/1648	---M-Z	200	added ('OK')	text/html	etag:%22670-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.10.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.10.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:45	10793/10793	---M-Z	200	added ('OK')	text/html	etag:%222a29-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.11.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.11.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:45	1926/1926	---M-Z	200	added ('OK')	text/html	etag:%22786-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.12.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.12.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:45	7071/7071	---M-Z	200	added ('OK')	text/html	etag:%221b9f-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.13.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.13.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:46	2418/2418	---M-Z	200	added ('OK')	text/html	etag:%22972-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.14.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.14.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:46	997/997	---M-Z	200	added ('OK')	text/html	etag:%223e5-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter7/7.15.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter7/7.15.html	(from http://koeln.ccc.de/archiv/cyphernomicon/7.html)
20:07:46	793/793	---M-Z	200	added ('OK')	text/html	etag:%22319-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.1.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.1.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:46	2581/2581	---M-Z	200	added ('OK')	text/html	etag:%22a15-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.2.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.2.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:46	13129/13129	---M-Z	200	added ('OK')	text/html	etag:%223349-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.3.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.3.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:47	40692/40692	---M-Z	200	added ('OK')	text/html	etag:%229ef4-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.4.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.4.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:47	2992/2992	---M-Z	200	added ('OK')	text/html	etag:%22bb0-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.5.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.5.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:47	46617/46617	---M-Z	200	added ('OK')	text/html	etag:%22b619-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.6.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.6.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:47	2042/2042	---M-Z	200	added ('OK')	text/html	etag:%227fa-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.7.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.7.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:47	2391/2391	---M-Z	200	added ('OK')	text/html	etag:%22957-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.8.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.8.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:48	8492/8492	---M-Z	200	added ('OK')	text/html	etag:%22212c-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.9.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.9.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:48	8735/8735	---M-Z	200	added ('OK')	text/html	etag:%22221f-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.10.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.10.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:48	4574/4574	---M-Z	200	added ('OK')	text/html	etag:%2211de-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.11.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.11.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:48	3955/3955	---M-Z	200	added ('OK')	text/html	etag:%22f73-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.12.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.12.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:49	3218/3218	---M-Z	200	added ('OK')	text/html	etag:%22c92-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter8/8.13.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter8/8.13.html	(from http://koeln.ccc.de/archiv/cyphernomicon/8.html)
20:07:49	813/813	---M-Z	200	added ('OK')	text/html	etag:%2232d-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.1.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.1.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:49	1923/1923	---M-Z	200	added ('OK')	text/html	etag:%22783-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.2.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.2.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:49	2578/2578	---M-Z	200	added ('OK')	text/html	etag:%22a12-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.3.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.3.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:50	3341/3341	---M-Z	200	added ('OK')	text/html	etag:%22d0d-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.4.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.4.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:50	6324/6324	---M-Z	200	added ('OK')	text/html	etag:%2218b4-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.5.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.5.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:50	1178/1178	---M-Z	200	added ('OK')	text/html	etag:%2249a-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.6.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.6.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:50	10028/10028	---M-Z	200	added ('OK')	text/html	etag:%22272c-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.7.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.7.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:51	4712/4712	---M-Z	200	added ('OK')	text/html	etag:%221268-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.8.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.8.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:51	4732/4732	---M-Z	200	added ('OK')	text/html	etag:%22127c-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.9.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.9.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:51	5807/5807	---M-Z	200	added ('OK')	text/html	etag:%2216af-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.10.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.10.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:51	1465/1465	---M-Z	200	added ('OK')	text/html	etag:%225b9-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.11.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.11.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:51	1576/1576	---M-Z	200	added ('OK')	text/html	etag:%22628-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.12.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.12.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:52	4152/4152	---M-Z	200	added ('OK')	text/html	etag:%221038-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.13.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.13.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:52	3729/3729	---M-Z	200	added ('OK')	text/html	etag:%22e91-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.14.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.14.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:52	1992/1992	---M-Z	200	added ('OK')	text/html	etag:%227c8-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.15.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.15.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:52	16706/16706	---M-Z	200	added ('OK')	text/html	etag:%224142-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.16.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.16.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:53	4354/4354	---M-Z	200	added ('OK')	text/html	etag:%221102-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.17.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.17.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:53	9091/9091	---M-Z	200	added ('OK')	text/html	etag:%222383-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.18.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.18.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:53	3658/3658	---M-Z	200	added ('OK')	text/html	etag:%22e4a-3abd059300b00-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter9/9.19.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter9/9.19.html	(from http://koeln.ccc.de/archiv/cyphernomicon/9.html)
20:07:53	743/743	---M-Z	200	added ('OK')	text/html	etag:%222e7-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter10/10.1.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter10/10.1.html	(from http://koeln.ccc.de/archiv/cyphernomicon/10.html)
20:07:54	1025/1025	---M-Z	200	added ('OK')	text/html	etag:%22401-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter10/10.2.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter10/10.2.html	(from http://koeln.ccc.de/archiv/cyphernomicon/10.html)
20:07:54	16728/16728	---M-Z	200	added ('OK')	text/html	etag:%224158-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter10/10.3.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter10/10.3.html	(from http://koeln.ccc.de/archiv/cyphernomicon/10.html)
20:07:54	7373/7373	---M-Z	200	added ('OK')	text/html	etag:%221ccd-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter10/10.4.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter10/10.4.html	(from http://koeln.ccc.de/archiv/cyphernomicon/10.html)
20:07:54	1899/1899	---M-Z	200	added ('OK')	text/html	etag:%2276b-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter10/10.5.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter10/10.5.html	(from http://koeln.ccc.de/archiv/cyphernomicon/10.html)
20:07:55	8465/8465	---M-Z	200	added ('OK')	text/html	etag:%222111-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter10/10.6.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter10/10.6.html	(from http://koeln.ccc.de/archiv/cyphernomicon/10.html)
20:07:55	4347/4347	---M-Z	200	added ('OK')	text/html	etag:%2210fb-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter10/10.7.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter10/10.7.html	(from http://koeln.ccc.de/archiv/cyphernomicon/10.html)
20:07:55	10399/10399	---M-Z	200	added ('OK')	text/html	etag:%22289f-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter10/10.8.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter10/10.8.html	(from http://koeln.ccc.de/archiv/cyphernomicon/10.html)
20:07:55	2034/2034	---M-Z	200	added ('OK')	text/html	etag:%227f2-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter10/10.9.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter10/10.9.html	(from http://koeln.ccc.de/archiv/cyphernomicon/10.html)
20:07:56	10449/10449	---M-Z	200	added ('OK')	text/html	etag:%2228d1-3abd05920c8c0-gzip%22	http://koeln.ccc.de/archiv/cyphernomicon/chapter10/10.10.html	C:/Users/Utku%20T/Desktop/cypher/Cyphernomicon/koeln.ccc.de/archiv/cyphernomicon/chapter10/10.10.html	(from http://koeln.ccc.de/archiv/cyphernomicon/10.html)
